RF,nodes Count,accuracy,
RF_15_t25,1,0.09871666434732093,
RF_15_t25_pruned_with_sigma_0_0,101,0.7926178432906765,
RF_15_t25_pruned_with_sigma_0_1,296,0.7441677300504824,
RF_15_t25_pruned_with_sigma_0_2,335,0.6868504466371453,
RF_15_t25_pruned_with_sigma_0_3,345,0.6424509793577676,
RF_20_t2,27242,0.7438172551143214,
RF_20_t2_pruned_with_sigma_0_0,12784,0.7784503018761677,
RF_20_t2_pruned_with_sigma_0_1,10546,0.7707338622327582,
RF_20_t2_pruned_with_sigma_0_2,17276,0.767717149601828,
RF_20_t2_pruned_with_sigma_0_3,23630,0.7654340686833875,
RF_20_t3,12205,0.7447169523842085,
RF_20_t3_pruned_with_sigma_0_0,10861,0.6939990082663507,
RF_20_t3_pruned_with_sigma_0_1,4147,0.8202677521272275,
RF_20_t3_pruned_with_sigma_0_2,3675,0.8014006354801552,
RF_20_t3_pruned_with_sigma_0_3,4424,0.7662007525048624,
RF_20_t4,5751,0.7267829106718042,
RF_20_t4_pruned_with_sigma_0_0,9289,0.6856163132308217,
RF_20_t4_pruned_with_sigma_0_1,3576,0.6393169745914944,
RF_20_t4_pruned_with_sigma_0_2,2303,0.8143504517903957,
RF_20_t4_pruned_with_sigma_0_3,1952,0.803083360730777,
RF_20_t5,3128,0.7437672660020507,
RF_20_t5_pruned_with_sigma_0_0,7654,0.7051991204026345,
RF_20_t5_pruned_with_sigma_0_1,3339,0.6193007160549613,
RF_20_t5_pruned_with_sigma_0_2,2069,0.7079331130139999,
RF_20_t5_pruned_with_sigma_0_3,1610,0.6912322784056517,
RF_20_t6,1929,0.7576842098834118,
RF_20_t6_pruned_with_sigma_0_0,6133,0.7408994354007797,
RF_20_t6_pruned_with_sigma_0_1,3113,0.6161670908410523,
RF_20_t6_pruned_with_sigma_0_2,1926,0.66846577520428,
RF_20_t6_pruned_with_sigma_0_3,1492,0.566664329970246,
RF_20_t7,1262,0.7308168719679207,
RF_20_t7_pruned_with_sigma_0_0,4819,0.754966815838631,
RF_20_t7_pruned_with_sigma_0_1,2891,0.6375003312303082,
RF_20_t7_pruned_with_sigma_0_2,1824,0.6528323365678774,
RF_20_t7_pruned_with_sigma_0_3,1391,0.5814972145582835,
RF_20_t8,873,0.7294670760988602,
RF_20_t8_pruned_with_sigma_0_0,3655,0.7064994840212596,
RF_20_t8_pruned_with_sigma_0_1,2651,0.6416001190882397,
