RF,comparisons Count,accuracy,
RF_20_t14_pruned_with_sigma_0_0,200.0,0.6500655560507524,
RF_20_t14_pruned_with_sigma_0_1,200.0,0.6919332338673633,
RF_20_t14_pruned_with_sigma_0_2,200.0,0.5912652320715729,
RF_20_t14_pruned_with_sigma_0_3,200.0,0.5576981308357423,
RF_20_t15,41.0,0.3096844411876877,
RF_20_t15_pruned_with_sigma_0_0,200.0,0.5683480444193345,
RF_20_t15_pruned_with_sigma_0_1,200.0,0.6608157730667142,
RF_20_t15_pruned_with_sigma_0_2,200.0,0.5919318861871975,
RF_20_t15_pruned_with_sigma_0_3,200.0,0.5751983738329007,
RF_20_t16,21.0,0.26181615160826666,
RF_20_t16_pruned_with_sigma_0_0,200.0,0.5720821071648978,
RF_20_t16_pruned_with_sigma_0_1,200.0,0.6952322784271706,
RF_20_t16_pruned_with_sigma_0_2,200.0,0.650949489445237,
RF_20_t16_pruned_with_sigma_0_3,200.0,0.6225820193125142,
RF_20_t17,13.0,0.2104492604213259,
RF_20_t17_pruned_with_sigma_0_0,200.0,0.5601500465795282,
RF_20_t17_pruned_with_sigma_0_1,200.0,0.7046986013073778,
RF_20_t17_pruned_with_sigma_0_2,200.0,0.6616322831785687,
RF_20_t17_pruned_with_sigma_0_3,200.0,0.6366666022319378,
RF_20_t18,4.0,0.15233376556494038,
RF_20_t18_pruned_with_sigma_0_0,200.0,0.5260999843955336,
RF_20_t18_pruned_with_sigma_0_1,200.0,0.7004159201320446,
RF_20_t18_pruned_with_sigma_0_2,200.0,0.6517995436087596,
RF_20_t18_pruned_with_sigma_0_3,200.0,0.6477327808834474,
RF_20_t19,2.0,0.14216689953659659,
RF_20_t19_pruned_with_sigma_0_0,200.0,0.5405663424980685,
RF_20_t19_pruned_with_sigma_0_1,200.0,0.6665495483146495,
RF_20_t19_pruned_with_sigma_0_2,200.0,0.6537168658211198,
RF_20_t19_pruned_with_sigma_0_3,200.0,0.6464665249886179,
RF_20_t20,0.0,0.09871666434732093,
RF_20_t20_pruned_with_sigma_0_0,200.0,0.5741825687324476,
RF_20_t20_pruned_with_sigma_0_1,200.0,0.6447009812567764,
RF_20_t20_pruned_with_sigma_0_2,200.0,0.6550497757496684,
RF_20_t20_pruned_with_sigma_0_3,200.0,0.6162857771817771,
RF_20_t21,0.0,0.09871666434732093,
RF_20_t21_pruned_with_sigma_0_0,200.0,0.6174665874495154,
RF_20_t21_pruned_with_sigma_0_1,200.0,0.58433418573132,
RF_20_t21_pruned_with_sigma_0_2,200.0,0.6247176220262579,
RF_20_t21_pruned_with_sigma_0_3,200.0,0.6092841915127619,
RF_20_t22,0.0,0.09871666434732093,
RF_20_t22_pruned_with_sigma_0_0,200.0,0.6426002989780386,
RF_20_t22_pruned_with_sigma_0_1,200.0,0.5515007166460107,
RF_20_t22_pruned_with_sigma_0_2,200.0,0.5735170777140739,
RF_20_t22_pruned_with_sigma_0_3,200.0,0.5824835482350255,
RF_20_t23,0.0,0.09871666434732093,
RF_20_t23_pruned_with_sigma_0_0,200.0,0.6783006557796745,
RF_20_t23_pruned_with_sigma_0_1,200.0,0.5738992128674442,
RF_20_t23_pruned_with_sigma_0_2,200.0,0.5817665604721609,
RF_20_t23_pruned_with_sigma_0_3,200.0,0.5435155993617686,
RF_20_t24,0.0,0.09871666434732093,
RF_20_t24_pruned_with_sigma_0_0,200.0,0.6938338525098198,
RF_20_t24_pruned_with_sigma_0_1,200.0,0.5615319303494172,
RF_20_t24_pruned_with_sigma_0_2,200.0,0.5944490584863089,
RF_20_t24_pruned_with_sigma_0_3,200.0,0.527031833114677,
RF_20_t25,0.0,0.09871666434732093,
RF_20_t25_pruned_with_sigma_0_0,172.0,0.7950674628137653,
RF_20_t25_pruned_with_sigma_0_1,200.0,0.6367658289701014,
RF_20_t25_pruned_with_sigma_0_2,200.0,0.5983155968185248,
RF_20_t25_pruned_with_sigma_0_3,200.0,0.5932656282649965,
RF_5,125.0,0.855000566114008,
RF_10,374.4,0.943683416787426,
RF_15,719.9,0.9627666514789965,
RF_20,1115.1,0.9658000947277273,
